Actual_Demand,Predicted_Demand,Dynamic_Price
1280.0,668.9269,2.840820329140772
591.0,925.42505,3.1632305340630125
554.0,518.05774,2.651182482660997
497.00000000000006,507.2564,2.637605533888326
328.0,460.28436,2.5785631390717723
288.0,342.47318,2.430478146310885
248.0,319.5567,2.401672842986489
208.0,293.18637,2.368526157526313
168.0,267.376,2.3360833243876766
128.0,239.8592,2.3014955617593524
88.0,210.78845,2.2649545322636495
48.0,180.34277,2.226685258478256
73.0,148.78554,2.1870188008797187
368.0,168.35626,2.2116185878398813
601.5,385.2169,2.484205674265137
835.0,542.1129,2.681419071365583
1340.0,686.31555,2.862677321909808
359.0,946.16077,3.189294689825579
256.0,339.30365,2.426494145581027
187.66666666666669,291.8029,2.366787178721968
119.33333333333334,234.2641,2.294462694904132
51.0,189.2961,2.237939316100256
78.0,142.61453,2.1792620330485386
63.49999999999999,170.71194,2.214579604406789
49.0,162.06401,2.2037094250957368
71.0,152.57489,2.1917818960912125
159.5,169.63109,2.213221009539769
248.0,236.34625,2.2970798927598626
342.0,300.31647,2.377488471687706
436.0,366.2152,2.4603211277650123
530.0,429.60162,2.5399958882320455
624.0,491.0186,2.6171951238113476
718.0,550.72424,2.69224325818352
812.0,608.87225,2.7653335000426535
906.0,665.46924,2.836474157953372
1000.0,720.44073,2.905571612869834
153.0,773.68353,2.9724961581682456
1088.0,182.60994,2.229535020725249
582.0,791.7595,2.9952170908216322
76.0,501.82703,2.6307809844937258
881.0000000000001,150.26814,2.188882383014006
344.0,694.341,2.8727650632018724
314.0,347.95682,2.437370911409268
284.0,352.68246,2.4433108940593913
229.5,325.5081,2.409153567871149
175.0,287.247,2.36106055397787
600.0,247.30548,2.310855304356749
629.6666666666666,543.3594,2.6829858831357094
659.3333333333334,563.83307,2.708720650190405
689.0,583.88654,2.7339272389010913
922.3333333333336,598.1275,2.751827683141681
1155.6666666666667,734.9298,2.923783923671423
1389.0,860.1905,3.0812327316090373
1165.1666666666667,975.4131,3.2260639597394283
941.3333333333331,861.0237,3.082280038120765
717.5,736.0137,2.925146352293677
493.6666666666667,597.7204,2.751315971090644
269.83333333333326,452.39676,2.5686486709465846
46.0,298.00858,2.3745875256659197
882.0000000000001,133.54904,2.16786699379145
691.5,697.5975,2.876858382519494
501.0,598.6827,2.7525255522911185
310.5,484.04846,2.608433874399854
120.0,344.054,2.4324651879333885
416.0,198.87982,2.2499857543654733
29.0,419.9979,2.5279243105882463
70.0,122.08186,2.153453104827026
111.0,168.28593,2.2115301852150973
152.0,197.16809,2.247834162940461
193.0,230.14816,2.2892890862100823
538.0,260.89136,2.3279323333912623
883.0000000000001,500.81424,2.6295079389320204
336.0,712.14404,2.8951429313254398
394.0,348.12848,2.437586682695638
441.00000000000006,398.34854,2.500711737733295
393.0,424.90482,2.5340921565658374
25.0,392.73636,2.493657401848765
28.166666666666668,110.25276,2.1385842936677815
31.33333333333333,124.191444,2.1561047863683576
34.5,127.80398,2.1606456318756213
37.66666666666666,134.98515,2.1696721394402236
40.83333333333333,139.97197,2.1759404172352497
44.0,143.12039,2.1798978833510145
183.0,144.85938,2.182083739749034
34.0,250.6982,2.3151198479818933
286.0,131.7501,2.1656057821061308
285.3333333333333,322.56616,2.4054556406998655
284.6666666666667,319.79614,2.401973811626873
284.0,319.39722,2.4014723815816756
283.3333333333333,316.50723,2.3978397539462595
282.6666666666667,314.81226,2.3957092293204987
282.0,314.0342,2.394731232075521
208.0,313.93344,2.3946045798862245
120.0,259.03302,2.325596457751554
32.0,192.83882,2.2423924050647654
125.0,124.896065,2.1569904730721507
218.0,201.02823,2.252686238982446
311.0,272.67688,2.342746365844577
285.6666666666667,342.52966,2.4305491399160006
260.3333333333333,323.53217,2.406669885255068
235.00000000000003,303.79794,2.3818645713053077
209.66666666666663,283.06696,2.355806373575465
184.33333333333331,263.14267,2.33076216011104
159.0,243.85063,2.30651266525204
133.66666666666669,224.96535,2.282774455074641
108.33333333333334,206.23012,2.2592248530850547
83.0,187.43504,2.2356000215050607
214.5,168.43024,2.211711578401256
346.0,270.0691,2.3394684674106423
23.0,365.91248,2.4599406181307946
134.0,116.70129,2.1466898955161655
245.0,208.95535,2.2626503825197117
403.5,289.67465,2.3641120345986053
562.0,404.99368,2.50906447224283
264.0,512.74084,2.644499304561853
183.0,299.29468,2.376204113405638
38.0,241.37991,2.303407046979528
92.0,125.18441,2.1573529137780127
240.0,172.63632,2.216998490274575
608.0,287.09125,2.3608647810671624
976.0,541.4566,2.6805941226574133
213.0,763.1448,2.9592493020060466
785.0,248.67917,2.3125819900049676
93.0,645.16644,2.810954169179592
85.0,148.03857,2.1860798827987473
93.375,169.44545,2.21298766582777
101.75,172.9387,2.217378572539357
110.125,185.5398,2.2332177637118686
118.5,195.86403,2.246195000038776
126.875,204.1436,2.2566021622751036
135.25,210.61513,2.2647366744088577
143.625,215.88577,2.271361705125342
152.0,220.5341,2.277204511507556
499.0,225.00919,2.282829560592493
180.0,469.82132,2.5905508014698646
262.5,237.77853,2.298880224217637
345.0,304.5684,2.382833015586424
427.5,360.26956,2.452847643021384
510.0,419.36447,2.5271281087594852
28.0,476.1279,2.598477976578763
145.0,109.90585,2.138148238576586
190.0,214.49959,2.2696193199351984
235.00000000000003,246.5839,2.3099483007168873
280.0,284.84506,2.3580413900283017
325.0,319.74234,2.4019061866984877
370.0,352.81055,2.44347189920952
415.0,384.34943,2.4831152914282084
364.0,414.91064,2.521529782833981
48.0,377.00842,2.4738878699499787
94.33333333333334,132.89143,2.167040398453983
140.66666666666669,175.9661,2.2211839202753216
187.0,211.32053,2.2656233402914463
233.33333333333331,249.7674,2.3139498613026848
279.6666666666667,285.96918,2.3594543739408844
326.0,320.26947,2.4025687727300853
870.0,353.0746,2.4438038018552497
1414.0,696.4245,2.8753839579656573
1147.0,976.63983,3.2276059212338257
880.0,855.4851,3.0753181900100386
613.0,703.4973,2.8842742478074124
557.0,529.2739,2.665280847284838
550.0,496.85004,2.624525062703272
686.0,495.8241,2.623235488000149
299.0,590.6161,2.7423860867276217
68.0,320.1866,2.4024646077149305
172.0,155.55145,2.195523339526822
610.0,243.69377,2.3063154971058206
1048.0,548.9008,2.689951250759437
797.3333333333334,807.84546,3.015436642736416
546.6666666666667,667.67566,2.839247559337922
296.0,504.88248,2.634621590208152
325.0,321.90158,2.4046202842889626
354.0,347.21646,2.436440301892918
355.0,368.86212,2.463648223962832
356.0,373.02628,2.468882443698643
357.0,375.9875,2.4726046052308797
358.0,377.5023,2.4745086617646836
359.0,378.21194,2.475400657195532
360.0,378.42224,2.475664997761322
470.00000000000006,378.4001,2.4756371684692318
580.0,454.83716,2.5717161779211657
1000.0,527.3794,2.6628995196486533
973.0,776.085,2.9755147313424173
1118.5,763.58344,2.959800658857108
1264.0,843.62885,3.0604152521443684
301.0,914.57196,3.1495885371482606
466.0,286.69458,2.3603661792020554
552.6666666666666,443.86212,2.55792089364551
639.3333333333334,498.20996,2.626234439889337
726.0,563.99585,2.708925259592684
812.6666666666667,622.5275,2.7824977250117793
899.3333333333334,676.78345,2.850695768380711
986.0,727.3195,2.9142180130302755
547.0,775.1168,2.97429773402526
32.0,492.1883,2.618665400367719
89.0,109.8212,2.138041836156738
345.0,173.21535,2.217726312993593
369.0,366.93283,2.461223166377604
393.0,389.04285,2.489014774539436
417.0,410.11157,2.5154975009553935
441.00000000000006,425.3687,2.5346752393126697
465.0,439.60715,2.5525725285612473
489.0,453.5015,2.5700372948013213
513.0,467.5533,2.5876999707992816
393.0,481.9519,2.605798563621855
273.0,396.13748,2.4979325040129137
153.0,309.22763,2.388689522929966
33.0,218.97469,2.2752443815898244
108.25,126.92172,2.1595366584682316
183.5,191.04744,2.2401406960645502
258.75,250.22241,2.3145217947351155
334.0,308.24527,2.3874547269327726
1001.6666666666666,362.69452,2.4558957423957
1669.3333333333333,767.7964,2.965096218676659
2337.0,1081.9327,3.3599557872798416
1543.0,1314.4216,3.652187110941031
144.0,1032.4989,3.2978190366323807
138.75,135.31679,2.170089000615871
133.5,192.54405,2.242021888333534
128.25,189.43428,2.2381130040668795
123.0,203.84238,2.2562235380942792
156.66666666666666,211.95216,2.2664172795761353
190.3333333333333,245.04535,2.308014391171017
224.0,272.1951,2.342140783353914
257.66666666666663,295.91574,2.371956890812337
291.3333333333333,317.1612,2.398661773916824
325.0,337.28122,2.423952013909743
431.0,357.21426,2.4490072258522977
537.0,428.36942,2.5384470511176054
535.5,497.41782,2.6252387445218384
534.0,494.28278,2.621298096650345
532.5,491.6905,2.6180396812348117
531.0,489.10776,2.6147932573028614
529.5,487.75696,2.61309534367343
528.0,487.19473,2.612388638032421
427.5,487.07733,2.6122410698801444
327.0,418.0265,2.525446322041414
388.75,348.1838,2.437656218216796
450.50000000000006,395.50482,2.497137270050228
512.25,439.60342,2.552567840067142
574.0,483.3592,2.6075674959957813
288.0,524.68005,2.659506520569881
95.0,319.52264,2.401630030624764
360.5,175.73894,2.2208983872133867
626.0,376.70343,2.4735045069962918
546.0,555.6688,2.6984584164716017
466.0,505.94916,2.6359623738254467
386.0,451.82996,2.567936220957569
306.0,392.8112,2.493751473403419
226.0,334.19046,2.4200670246224303
146.0,275.46487,2.346250782649225
162.0,216.24014,2.271807137204748
257.0,231.56244,2.291066792227133
352.0,304.5339,2.3827896501583696
447.0,374.29364,2.47047547584063
128.0,440.8858,2.5541797518824443
98.0,200.82173,2.252426674898586
68.0,181.91154,2.228657153625164
217.0,155.79213,2.195825866808678
327.0,272.26547,2.342229236257455
330.4,353.3623,2.4441654318161525
333.8,356.48178,2.4480865212511085
337.2,357.9826,2.449973005359284
340.6,358.4271,2.45053172804827
344.0,359.53726,2.4519271646746024
382.6363636363636,361.285,2.454124019550752
421.27272727272725,388.82556,2.4887416477608317
459.9090909090909,415.99588,2.5228938957946
498.5454545454545,443.06937,2.556924431526964
537.1818181818181,469.53986,2.5901970149950793
575.8181818181818,495.46912,2.6227892891696962
614.4545454545455,520.9279,2.6547901846025495
653.090909090909,545.98364,2.686284471278217
691.7272727272727,570.68066,2.7173278580596367
730.3636363636363,595.0427,2.747950185389186
769.0,619.0775,2.7781611822063756
602.0,642.7853,2.807961150183749
538.0,533.91656,2.6711165266532246
452.0,494.03943,2.620992213261448
366.0,435.0541,2.5468494861785977
280.0,376.9866,2.4738604428879456
194.0,317.1949,2.3987041337697352
108.0,255.78027,2.3215078520674166
22.0,192.39665,2.2418366111133845
162.0,126.84669,2.159442348089481
302.0,239.15591,2.300611548081204
319.0,342.346,2.430318285002482
336.0,354.4353,2.445514159477079
353.0,364.73544,2.458461115422484
370.0,373.44254,2.469405669585071
387.0,382.80603,2.481175285583032
31.0,392.94354,2.4939178206714967
37.0,117.25444,2.1473851878792987
35.833333333333336,129.96548,2.163362570215876
34.666666666666664,128.49915,2.1615194389660655
33.5,131.3011,2.165041403056964
32.333333333333336,132.64835,2.1667348544466973
31.166666666666664,132.73376,2.1668422121629316
30.0,131.7351,2.1655869275721944
69.33333333333334,130.01208,2.1634211449679723
108.66666666666669,160.04758,2.2011748352380267
148.0,189.33846,2.237992561304093
88.0,218.43123,2.2745612692556145
28.0,170.2069,2.213944784818835
30.0,121.65658,2.1529185410808576
32.0,122.62803,2.154139623547034
94.0,124.15288,2.1560563126185754
93.2,173.90298,2.2185906425383117
92.4,173.56352,2.218163951865639
91.6,173.40509,2.217964810278201
90.8,172.40411,2.216706609519548
90.0,171.51462,2.2155885482268007
233.0,170.75868,2.2146383551345354
376.0,279.7226,2.351602616967732
387.3,383.15524,2.4816142317027636
398.6,391.65204,2.4922944452995606
409.9,398.93,2.5014426148868107
421.19999999999993,405.26114,2.5094006611526076
432.50000000000006,412.504,2.5185047111304466
443.80000000000007,420.44095,2.528481210672285
455.1,428.8362,2.539033779074332
466.4,437.44003,2.549848526055611
477.69999999999993,446.0651,2.560689971056944
489.0,454.5897,2.57140512838997
153.0,462.95197,2.5819162419567347
478.00000000000006,213.3162,2.268131835474188
107.0,456.89362,2.5743010842451075
361.0,177.59969,2.2232372921482138
615.0,380.33768,2.478072646326882
105.0,549.03503,2.6901199736987906
334.0,177.51392,2.2231294819231646
692.0,361.8617,2.4548489135321647
824.3333333333334,594.84985,2.7477077789312085
956.6666666666669,680.09155,2.8548539472950747
1089.0,757.6091,2.9522910991052145
572.5,827.703,3.040396953524823
56.0,502.33545,2.63142005263666
173.0,123.103745,2.154737582521142
290.0,231.9687,2.2915774484242704
263.875,321.91342,2.404635166801083
237.75,309.73376,2.389325712614052
211.62500000000003,295.0922,2.3709217266204643
185.5,276.28302,2.3472791717785704
159.375,256.1347,2.3219533595649584
133.25,235.17493,2.2956075799138262
107.125,213.82928,2.268776761092332
81.0,192.33684,2.2417614318017347
55.0,170.82574,2.214722647470921
1173.0,149.44225,2.1878442649451495
59.99999999999999,818.60724,3.028963865818252
273.0,124.096886,2.1559859299003596
320.0,318.47864,2.400317755062781
249.5,340.33615,2.4277919660003255
179.0,292.46518,2.3676196441043333
108.5,241.12648,2.303088493343825
38.0,187.96097,2.2362610991739436
137.0,133.95015,2.1683711765986025
527.0,213.91501,2.2688845210386237
48.0,489.83746,2.6157104675304277
44.0,135.45868,2.170267351937221
40.0,142.32045,2.1788923836258682
36.0,133.95062,2.1683717673739995
180.66666666666663,132.08629,2.166028362490406
325.3333333333333,245.1672,2.308167552835028
470.00000000000006,351.5988,2.4419487671096802
488.1428571428571,452.90338,2.5692854765454465
506.28571428571433,464.07748,2.5833309730561287
524.4285714285714,474.35806,2.5962533426892804
542.5714285714286,484.0835,2.60847791859113
560.7142857142857,495.0237,2.6222294100692958
578.8571428571429,506.8569,2.63710337480115
597.0,519.2593,2.6526928062474493
598.0,531.91095,2.668595537199327
599.0,533.2755,2.6703107341515335
600.0,534.7589,2.6721753218609647
508.8333333333333,536.08594,2.6738433699086404
417.6666666666666,474.88785,2.5969192722582295
326.5,413.18307,2.5193582810211317
235.3333333333333,349.24606,2.438991446031424
144.16666666666663,284.13394,2.3571475342834387
52.99999999999999,217.40341,2.273269331450905
391.5,148.73787,2.1869588811708685
730.0,402.96906,2.5065195878095907
42.0,623.9328,2.784264143447847
492.0,125.950226,2.1583155206954223
35.0,468.8686,2.58935326203173
193.0,119.108376,2.149715527827843
351.0,257.5712,2.323758995431614
409.0,369.21436,2.464090978698419
476.85714285714295,412.65784,2.5186980832304995
544.7142857142858,459.81232,2.577969799458479
612.5714285714286,503.86215,2.633339067100721
680.4285714285714,546.75024,2.6872480636592666
748.2857142857143,588.6702,2.739940150888481
816.1428571428571,629.8117,2.7916537380851465
884.0000000000001,670.2118,2.8424354085177757
657.0,709.83923,2.8922458567679548
405.0,565.7883,2.7111783135496537
153.0,395.6452,2.497313723348495
231.0,210.64856,2.2647786948801576
309.0,280.58444,2.35268592306959
387.0,341.2152,2.428896904537453
264.0,401.70398,2.5049294215567617
141.0,312.66208,2.3930065198685213
18.0,220.43488,2.277079795050411
229.33333333333331,122.470604,2.153941743956401
440.6666666666667,286.8703,2.360587053782277
652.0,436.31354,2.548432563126666
564.0,576.5662,2.724725798970626
476.0,517.67114,2.6506965384730057
388.0,455.45428,2.5724918785866935
546.0,390.07187,2.490308220706861
970.0,498.92783,2.6271367801744723
935.7142857142856,754.46185,2.948335103643097
901.4285714285716,740.00885,2.93016813171078
867.1428571428572,722.0587,2.9076053508880535
832.8571428571429,698.69305,2.878235454829772
798.5714285714286,677.16473,2.8511750254939994
764.2857142857142,656.59424,2.825318558707588
730.0,636.657,2.8002580674955313
838.0,616.89294,2.7754152581626155
719.0,685.49725,2.8616487442351235
600.0,610.9859,2.767990292419651
532.0,536.84357,2.6747956872783964
464.0,492.74133,2.6193605418945802
396.0,447.6597,2.5626943337112906
328.0,402.24826,2.505613564605494
260.0,355.59256,2.446968799339972
192.0,307.59256,2.386634290743058
367.0,258.16415,2.324504315158125
62.0,388.53638,2.4883781574859136
234.0,153.44304,2.192873133667013
406.0,293.17477,2.3685115766867355
331.0,412.92358,2.5190321101537188
256.0,359.49646,2.451875880342295
181.0,303.667,2.381699983793731
185.8571428571429,244.53992,2.3073790813651804
190.7142857142857,247.78456,2.311457493031303
195.57142857142856,251.11499,2.3156437400618537
200.42857142857144,255.42766,2.321064632253326
205.28571428571428,259.4244,2.3260884102510264
210.14285714285717,263.11478,2.330727103247607
215.0,266.5592,2.335056632166386
68.0,269.85892,2.3392042776811235
123.25,154.82088,2.1946050357362874
178.5,200.10822,2.2515298149979825
233.75,241.56105,2.3036347343313452
289.0,284.0002,2.3569794272588602
405.6666666666667,324.68665,2.408121030744338
522.3333333333334,407.3521,2.5120289329046037
639.0,486.167,2.6110968133549144
202.0,561.8354,2.706209641069805
145.0,246.07024,2.3093026460567643
88.0,210.98303,2.265199113277874
31.0,165.15887,2.2075995679556586
232.0,124.413086,2.1563833834757418
420.0,283.68298,2.3565806915751706
432.7,420.03168,2.5279667709986713
445.4,430.71686,2.541397710260538
458.1,438.56393,2.5512612334350293
470.8,444.26382,2.5584258180643307
483.5,450.8061,2.566649260749818
496.19999999999993,458.19983,2.5759429496299906
508.9,466.3201,2.5861498767159126
521.6,474.93118,2.5969737367219277
534.3,483.8131,2.6081380341927005
547.0,492.79276,2.6194251878066037
295.0,501.75027,2.6306844995587273
43.0,321.41525,2.4040089825896724
295.33333333333337,130.56943,2.164121716600608
547.6666666666667,329.91214,2.414689309313673
800.0,505.14523,2.634951858794273
717.0,667.54443,2.8390826073053557
696.8571428571429,616.81525,2.775317604246514
676.7142857142857,602.775,2.7576694462396842
656.5714285714286,585.6281,2.736116325709259
636.4285714285714,571.10455,2.7178606746189944
616.2857142857143,557.72455,2.7010424303476044
596.1428571428571,545.17505,2.685268098771834
576.0,533.0131,2.669980905504538
467.6,520.9379,2.6548027542918406
359.2,447.72903,2.5627814793671453
250.8,373.3173,2.4692482467963903
142.39999999999998,295.7616,2.371763141621605
34.0,216.0783,2.2716037093532617
121.0,133.82513,2.168214030343086
208.0,206.58067,2.2596654835431513
295.0,273.18338,2.3433830206071673
382.0,337.97473,2.4248237344317642
469.00000000000006,398.77545,2.501248350338818
556.0,456.55948,2.5738810806471375
1169.25,512.1475,2.6437534946174592
1782.5,856.8656,3.077053435616665
2395.75,1128.7239,3.4187708718352567
3009.0,1333.844,3.6766004642696295
511.0,1479.0431,3.8591112215032575
419.0,347.78705,2.4371575157941745
47.0,405.0284,2.5091081142040483
150.66666666666669,97.23505,2.122221436669716
254.33333333333337,220.71078,2.27742659277795
358.0,309.1444,2.3885849054059967
216.5,396.12137,2.4979122542434657
75.0,294.1548,2.3697434439463234
76.0,186.55573,2.234494756156012
218.0,185.34207,2.2329692232455174
360.0,289.41788,2.36378928268668
250.3333333333333,388.3348,2.488124777689185
140.66666666666666,304.43454,2.3826647577255744
31.0,217.73106,2.273681177320525
63.0,127.296005,2.1600071230838607
95.0,152.204,2.1913156988850977
127.0,176.8322,2.222272581064817
159.0,202.6845,2.2547681189106505
191.0,227.5782,2.286058726341046
223.0,251.60278,2.3162568769357805
255.0,274.96045,2.345616742382007
287.0,297.90262,2.3744543372381917
319.0,320.6126,2.4030000764787283
280.8333333333333,343.2015,2.431393621921329
242.66666666666669,314.43375,2.395233454011144
204.5,286.0265,2.3595264233999007
166.33333333333334,257.3523,2.3234838449330333
128.16666666666669,229.11398,2.287989154082983
90.0,200.99223,2.2526409881009983
131.5,172.69977,2.2170782449531266
173.0,206.74469,2.2598716515869026
494.0,239.15231,2.3006070229930593
815.0,467.55127,2.5876974191523554
44.0,670.3076,2.842555826141183
724.0,117.66168,2.1478970759059863
322.0,601.7475,2.7563779106650315
39.0,331.47482,2.4166535495198027
380.0,127.15026,2.1598239261472885
453.7142857142857,385.77432,2.484906333885597
527.4285714285714,438.58112,2.551282840730921
601.1428571428571,493.78442,2.620671673614838
674.8571428571429,541.9127,2.681167426185977
748.5714285714286,588.0156,2.7391173390274908
822.2857142857142,632.4985,2.795030962203859
896.0,675.80896,2.84947086472899
779.0,718.1199,2.9026544016701052
1539.0,645.3589,2.811196085419687
905.5,1023.783,3.2868634211432175
272.0,702.056,2.882462578489897
439.5,286.2298,2.359781965183187
607.0,425.39502,2.534708322734884
677.6666666666666,538.7666,2.677212876238128
748.3333333333334,591.33,2.7432834368461076
819.0,638.962,2.803155380877112
852.0,681.6953,2.8568698112151223
884.9999999999999,699.63617,2.8794209273661875
918.0,717.0932,2.901363871670596
642.5,734.1339,2.92278350210075
367.0,558.3612,2.7018426796163175
374.1111111111111,370.82303,2.466113026905598
381.22222222222223,382.86154,2.4812450599282863
388.3333333333333,389.97357,2.4901846606611304
395.44444444444446,399.41354,2.5020504096427887
402.55555555555554,406.79605,2.5113299953315766
409.6666666666667,412.57825,2.518598041073432
416.77777777777777,417.1736,2.524374253241783
423.8888888888889,421.08447,2.529290095317541
431.0,424.71033,2.5338476886788164
438.0,428.3284,2.538395490252134
677.0,432.02252,2.5430388843125096
916.0,589.092,2.740470340382777
836.0,731.64325,2.9196528324374817
467.0,684.5912,2.8605098675369103
375.0,439.11255,2.5519508317289135
283.0,379.33148,2.476807884190419
185.5,312.19775,2.392422871485671
88.0,243.72438,2.3063539729247404
483.0,173.02492,2.217486948400424
878.0,464.21375,2.583502260212098
767.0,711.0677,2.893790005388289
231.0,649.86725,2.8168629412912063
44.0,272.10373,2.3420259341028618
183.0,133.72467,2.1680877552444686
322.0,243.9528,2.306641089767526
303.25,348.78522,2.4384121844701365
284.5,338.53833,2.4255321621202066
265.75,326.49435,2.410393253477476
247.0,311.5624,2.391624256276566
228.25,296.53836,2.3727395048069746
209.5,281.6193,2.3539867099355605
190.75,266.91006,2.3354976522848507
172.0,252.38503,2.317240140880571
87.0,237.98198,2.299135954546263
88.0,171.67586,2.2157912218969296
164.25,173.6331,2.2182514117637258
240.5,232.58485,2.2923519298299366
316.75,290.08252,2.3646247145157187
393.0,345.84885,2.434721258615788
330.0,399.23996,2.5018322249760754
34.0,352.26566,2.4427869894097416
68.5,121.89713,2.1532209049567532
103.0,154.0072,2.193582265258055
957.0,180.5149,2.2269016205400223
492.0,725.84265,2.9123616584673306
27.000000000000004,457.7335,2.575356787309282
426.0,116.03705,2.145854966474699
32.0,416.08295,2.5230033400792573
241.0,114.21769,2.143568087483847
351.0,291.00528,2.3657845951647367
311.125,368.904,2.4637008658215827
271.25,343.05466,2.4312090486037796
231.375,314.13928,2.3948633143705913
191.5,283.1658,2.3559306123844173
151.625,252.4054,2.3172657453376564
111.75,221.82162,2.278822884143154
71.875,191.29265,2.2404489174156557
32.0,160.62807,2.2019044931316816
94.6,129.65326,2.162970119376832
157.2,180.03072,2.2262930213239294
219.8,228.16087,2.286791124426966
282.4,275.40155,2.346171191376634
345.0,320.6864,2.403092840785696
304.0,364.4886,2.458150845212024
372.0,332.85712,2.418391057670501
222.5,380.93066,2.478818003762461
73.0,268.47833,2.337468918947294
167.0,154.0994,2.1936981577933183
261.0,229.73463,2.2887692918488307
272.3333333333333,301.16016,2.3785489638035
283.6666666666667,311.79523,2.391916916352329
295.0,321.114,2.40363032069978
214.66666666666669,328.8239,2.4133214254462665
134.33333333333334,267.9415,2.336794140317084
54.00000000000001,206.57533,2.25965877132907
161.28571428571428,143.64348,2.1805553912281384
268.57142857142856,229.03328,2.2878877166904044
375.8571428571429,309.6788,2.3892566296017086
483.1428571428572,388.10278,2.4878331357582546
590.4285714285714,462.0765,2.580815803368374
697.7142857142858,532.2888,2.6690704829091887
805.0,599.3604,2.7533774001343714
2561.0,663.76733,2.834334909963243
1732.6666666666663,1252.9904,3.5749700012635572
904.3333333333331,1096.9281,3.3788045391593036
76.0,703.4918,2.8842673344783027
227.5,106.83817,2.1342922601321574
379.0,267.37384,2.33608060933479
33.0,382.3271,2.4805732854538167
204.0,126.31094,2.158768926985714
375.0,280.71375,2.352848461721812
546.0,403.4733,2.5071534018224013
363.0,521.3525,2.655323893609846
180.0,390.6518,2.491037174697915
425.5,252.23991,2.3170577295495796
671.0,427.4237,2.537258310461975
979.0,585.72815,2.7362420854506153
490.0,767.821,2.9651271401123154
875.0,454.63736,2.5714650355291315
785.75,704.4008,2.8854099192348563
696.5,646.7251,2.8129133563706263
607.25,595.33057,2.748312029034807
518.0,536.4354,2.6742826302706044
428.75,478.05328,2.600898119415478
339.5,418.81885,2.526442281372389
250.25,358.36478,2.450453393744608
161.0,296.19705,2.3723104887417827
174.0,231.97531,2.2915857569888916
441.00000000000006,245.77179,2.308927503679874
359.0,439.59445,2.552556565055848
29.0,381.2988,2.4792807443040212
109.5,127.67525,2.160483822265378
190.0,195.48085,2.245713354684522
270.5,253.90323,2.319148471108734
351.0,314.90305,2.395823349529572
431.50000000000006,372.80527,2.468604640995622
512.0,428.1096,2.5381204654504463
168.0,481.28806,2.60496413736796
262.1818181818182,225.89615,2.2839444417538495
356.3636363636364,302.6428,2.3804125962165443
450.54545454545456,368.55563,2.4632629755557516
544.7272727272727,437.04944,2.549357566561593
638.909090909091,501.8353,2.6307913796267695
733.0909090909091,563.3972,2.708172775143277
827.2727272727273,622.09064,2.7819486055654115
921.4545454545456,678.3681,2.852687624194213
1015.636363636364,732.55176,2.9207948012792606
1109.818181818182,784.835,2.9865132094720632
1204.0,835.3101,3.0499588418653985
566.0,884.0061,3.111168200836967
531.5,487.95346,2.6133423380679988
497.00000000000006,486.34674,2.6113227409502313
592.5,461.55566,2.58016112367134
688.0,533.4808,2.6705687898726786
534.5,598.21686,2.7519400058851855
381.0,497.7342,2.6256364243516277
491.0,393.27658,2.494336441603645
47.0,472.23196,2.5935809010491155
232.5,132.68787,2.1667845298587753
418.0,291.7496,2.3667201822780464
269.0,421.71323,2.530080427101404
120.0,315.58597,2.3966817587506344
567.0,203.72379,2.2560744741489773
324.5,518.4591,2.6516869797103815
82.0,349.30273,2.439062678460636
117.0,168.59279,2.2119158987006817
152.0,196.61105,2.2471339809681936
187.0,222.47585,2.2796452309256408
222.0,250.8847,2.3153542726871708
257.0,277.86185,2.3492637120329047
292.0,303.58572,2.381597817359174
327.0,328.34515,2.412719651571459
362.0,352.50024,2.4430818491811306
285.0,376.32803,2.473032640860307
208.0,318.73834,2.400644189893669
131.0,260.987,2.328052549899642
54.00000000000001,201.87793,2.2537542854815045
202.0,142.61298,2.1792600847466983
350.0,259.62292,2.326337943722832
299.5,368.62585,2.463351239913953
249.00000000000003,333.2703,2.4189104120926275
198.5,295.9596,2.3720120214695677
148.0,256.18533,2.3220169999018387
97.5,216.93048,2.272674873135264
47.0,177.96681,2.223698750581466
872.0,139.01039,2.174731741052404
597.3333333333333,680.57074,2.855456274236211
322.66666666666663,531.82947,2.668493119370984
48.0,346.84915,2.435978604635569
242.5,130.96634,2.1646206201382574
437.0,285.89795,2.3593648400440643
370.1666666666667,425.53845,2.5348886097883847
303.33333333333337,382.15546,2.4803575393068256
236.5,335.89444,2.422208874538242
169.66666666666669,285.48575,2.3588467174514887
102.83333333333336,234.92021,2.2952874047882053
36.0,183.97015,2.2312447624323033
159.0,132.42859,2.1664586229548375
923.0,230.49342,2.289723067302544
1699.9999999999998,716.2437,2.900296076565323
412.0,1085.8059,3.364824279336041
329.0,373.74442,2.4697851233653885
398.0,351.6439,2.442005456408383
467.0,390.3798,2.4906952791491994
536.0,443.86575,2.5579254564427227
281.5,495.66998,2.6230417639487955
27.000000000000004,315.14255,2.396124393588092
32.333333333333336,122.97462,2.1545752764081714
37.66666666666666,133.83205,2.1682227285680753
43.0,139.52982,2.1753846484232473
801.0,146.85004,2.184585937517441
783.2727272727273,652.09283,2.8196604262004374
765.5454545454545,658.5539,2.8277817904391926
747.8181818181819,650.6177,2.817806233624051
730.0909090909091,632.0105,2.7944175613664566
712.3636363636364,616.4534,2.7748627700395185
694.6363636363636,603.16595,2.758160858242517
